timestamp,vibration_g,strain_microstrain,temperature_c,displacement_mm,damage_class
2025-05-10 20:00:00,0.10898,259.307,22.162,1.8842,0
2025-05-10 21:00:00,0.07898,215.035,21.535,1.6804,0
2025-05-10 22:00:00,0.08101,200.211,19.777,1.4794,0
2025-05-10 23:00:00,0.06583,196.536,18.668,1.2652,0
2025-05-11 00:00:00,0.08929,191.344,20.257,1.3824,0
2025-05-11 01:00:00,0.08401,199.43,20.284,1.2651,0
2025-05-11 02:00:00,0.06237,197.743,21.486,1.4663,0
2025-05-11 03:00:00,0.08696,198.299,22.269,1.5489,0
2025-05-11 04:00:00,0.08466,210.634,23.148,1.3963,0
2025-05-11 05:00:00,0.09891,233.092,24.972,1.5983,0
2025-05-11 06:00:00,0.10195,258.749,25.805,1.8378,0
2025-05-11 07:00:00,0.11301,302.765,27.905,2.1833,0
2025-05-11 08:00:00,0.12075,323.775,27.985,2.3828,0
2025-05-11 09:00:00,0.11617,305.187,30.543,2.2237,0
2025-05-11 10:00:00,0.10687,266.6,31.855,2.0513,0
2025-05-11 11:00:00,0.0945,233.891,30.848,1.8256,0
2025-05-11 12:00:00,0.08317,226.493,31.919,1.7174,0
2025-05-11 13:00:00,0.07841,214.536,30.904,1.4901,0
2025-05-11 14:00:00,0.08124,223.769,30.421,1.7176,0
2025-05-11 15:00:00,0.12282,248.692,28.749,1.8262,0
2025-05-11 16:00:00,0.0974,265.168,30.375,2.1011,0
2025-05-11 17:00:00,0.11594,304.17,28.688,2.2187,0
2025-05-11 18:00:00,0.16953,330.647,26.501,2.2674,0
2025-05-11 19:00:00,0.12768,304.076,26.67,2.1224,0
2025-05-11 20:00:00,0.09008,254.964,22.629,1.7726,0
2025-05-11 21:00:00,0.10282,230.386,25.252,1.6571,0
2025-05-11 22:00:00,0.07441,207.094,20.387,1.522,0
2025-05-11 23:00:00,0.09365,208.82,20.367,1.5131,0
2025-05-12 00:00:00,0.07947,191.488,19.272,1.3402,0
2025-05-12 01:00:00,0.07674,192.525,20.4,1.3931,0
2025-05-12 02:00:00,0.10143,191.461,21.555,1.4071,0
2025-05-12 03:00:00,0.08954,201.369,21.37,1.3727,0
2025-05-12 04:00:00,0.09701,205.52,24.881,1.5804,0
2025-05-12 05:00:00,0.09793,226.929,24.483,1.6737,0
2025-05-12 06:00:00,0.10131,258.951,26.073,1.9237,0
2025-05-12 07:00:00,0.12997,307.108,26.211,2.2229,0
2025-05-12 08:00:00,0.14451,320.577,29.251,2.418,0
2025-05-12 09:00:00,0.12425,310.646,29.831,2.2969,0
2025-05-12 10:00:00,0.12826,263.479,30.215,1.9074,0
2025-05-12 11:00:00,0.10293,243.404,30.613,1.8086,0
2025-05-12 12:00:00,0.088,228.158,34.955,1.6952,0
2025-05-12 13:00:00,0.08651,220.574,31.228,1.5497,0
2025-05-12 14:00:00,0.0871,236.552,29.197,1.6071,0
2025-05-12 15:00:00,0.07771,245.144,29.154,1.7425,0
2025-05-12 16:00:00,0.10556,269.124,28.687,2.0381,0
2025-05-12 17:00:00,0.12529,323.525,27.958,2.1367,0
2025-05-12 18:00:00,0.12501,312.18,26.415,2.4322,0
2025-05-12 19:00:00,0.12668,305.128,25.008,2.178,0
2025-05-12 20:00:00,0.1069,246.601,21.975,1.8104,0
2025-05-12 21:00:00,0.10199,222.855,21.915,1.5632,0
2025-05-12 22:00:00,0.09329,194.57,19.501,1.3608,0
2025-05-12 23:00:00,0.08475,197.758,19.21,1.2519,0
2025-05-13 00:00:00,0.06559,193.467,18.538,1.4223,0
2025-05-13 01:00:00,0.1035,191.061,18.417,1.525,0
2025-05-13 02:00:00,0.08042,206.632,21.72,1.2885,0
2025-05-13 03:00:00,0.08177,199.139,22.223,1.3603,0
2025-05-13 04:00:00,0.08122,213.668,23.811,1.5657,0
2025-05-13 05:00:00,0.08685,233.901,24.133,1.6358,0
2025-05-13 06:00:00,0.12517,256.549,26.571,1.9866,0
2025-05-13 07:00:00,0.13926,293.794,25.078,2.1691,0
2025-05-13 08:00:00,0.13533,324.84,29.675,2.3287,0
2025-05-13 09:00:00,0.12134,312.599,30.094,2.2344,0
2025-05-13 10:00:00,0.11407,284.513,31.588,1.8045,0
2025-05-13 11:00:00,0.09361,244.003,31.89,1.6645,0
2025-05-13 12:00:00,0.08317,224.027,30.454,1.6831,0
2025-05-13 13:00:00,0.08755,214.551,29.637,1.656,0
2025-05-13 14:00:00,0.08016,226.911,29.981,1.7127,0
2025-05-13 15:00:00,0.09575,240.721,30.559,1.7713,0
2025-05-13 16:00:00,0.1091,269.888,29.467,1.7828,0
2025-05-13 17:00:00,0.12987,298.712,25.55,2.1335,0
2025-05-13 18:00:00,0.12257,316.879,24.462,2.4029,0
2025-05-13 19:00:00,0.13115,290.996,23.218,2.2792,0
2025-05-13 20:00:00,0.09577,251.657,22.21,1.9634,0
2025-05-13 21:00:00,0.08584,222.388,19.762,1.555,0
2025-05-13 22:00:00,0.07899,182.896,18.736,1.3249,0
2025-05-13 23:00:00,0.06988,191.852,18.857,1.3826,0
2025-05-14 00:00:00,0.09419,188.518,19.63,1.3857,0
2025-05-14 01:00:00,0.07039,199.91,18.314,1.4902,0
2025-05-14 02:00:00,0.07373,194.224,20.192,1.4132,0
2025-05-14 03:00:00,0.09781,199.874,22.554,1.4427,0
2025-05-14 04:00:00,0.07849,205.438,20.965,1.4687,0
2025-05-14 05:00:00,0.09045,224.55,23.726,1.6653,0
2025-05-14 06:00:00,0.0945,263.422,26.756,1.9727,0
2025-05-14 07:00:00,0.13263,302.016,26.578,2.1417,0
2025-05-14 08:00:00,0.14016,318.128,27.838,2.263,0
2025-05-14 09:00:00,0.1315,308.492,31.166,2.3782,0
2025-05-14 10:00:00,0.1131,267.337,30.355,1.8453,0
2025-05-14 11:00:00,0.09361,239.966,32.648,1.8984,0
2025-05-14 12:00:00,0.07916,229.623,32.041,1.4782,0
2025-05-14 13:00:00,0.07371,224.301,30.911,1.5329,0
2025-05-14 14:00:00,0.10093,219.13,31.298,1.6977,0
2025-05-14 15:00:00,0.1019,246.211,30.154,1.73,0
2025-05-14 16:00:00,0.09833,276.714,29.752,1.8622,0
2025-05-14 17:00:00,0.12311,306.954,26.422,2.2315,0
2025-05-14 18:00:00,0.1264,317.709,25.576,2.319,0
2025-05-14 19:00:00,0.10909,299.632,23.9,2.1423,0
2025-05-14 20:00:00,0.10878,271.84,23.372,1.8219,0
2025-05-14 21:00:00,0.08772,218.602,20.054,1.5755,0
2025-05-14 22:00:00,0.0739,200.687,21.551,1.4251,0
2025-05-14 23:00:00,0.06499,189.281,20.291,1.6021,0
2025-05-15 00:00:00,0.06324,202.184,17.832,1.3383,0
2025-05-15 01:00:00,0.07756,209.083,21.067,1.3763,0
2025-05-15 02:00:00,0.0811,197.004,22.897,1.3922,0
2025-05-15 03:00:00,0.07224,198.491,22.372,1.5808,0
2025-05-15 04:00:00,0.09314,210.422,24.125,1.3791,0
2025-05-15 05:00:00,0.09192,235.963,23.962,1.6656,0
2025-05-15 06:00:00,0.11357,251.104,23.418,1.8534,0
2025-05-15 07:00:00,0.12044,285.8,24.752,2.0585,0
2025-05-15 08:00:00,0.12055,335.514,28.718,2.2952,0
2025-05-15 09:00:00,0.124,308.278,28.944,2.2606,0
2025-05-15 10:00:00,0.09149,274.351,29.511,1.8948,0
2025-05-15 11:00:00,0.0992,242.476,31.132,1.7654,0
2025-05-15 12:00:00,0.07421,232.284,32.151,1.771,0
2025-05-15 13:00:00,0.09451,210.339,29.464,1.5717,0
2025-05-15 14:00:00,0.08139,220.073,30.07,1.4852,0
2025-05-15 15:00:00,0.10547,245.04,31.467,1.6819,0
2025-05-15 16:00:00,0.09317,252.982,27.122,1.9053,0
2025-05-15 17:00:00,0.1145,302.624,28.009,2.193,0
2025-05-15 18:00:00,0.13457,312.159,24.831,2.3146,0
2025-05-15 19:00:00,0.13668,295.284,24.514,2.1938,0
2025-05-15 20:00:00,0.12664,256.173,23.729,2.0156,0
2025-05-15 21:00:00,0.09321,218.647,22.059,1.608,0
2025-05-15 22:00:00,0.10739,195.517,21.307,1.3758,0
2025-05-15 23:00:00,0.07927,195.036,18.235,1.4688,0
2025-05-16 00:00:00,0.09519,195.729,20.632,1.5005,0
2025-05-16 01:00:00,0.07071,184.78,18.477,1.386,0
2025-05-16 02:00:00,0.08716,197.706,20.411,1.3785,0
2025-05-16 03:00:00,0.05464,198.967,21.363,1.4733,0
2025-05-16 04:00:00,0.07188,206.981,22.878,1.4746,0
2025-05-16 05:00:00,0.09831,216.065,24.147,1.4752,0
2025-05-16 06:00:00,0.09089,264.74,24.283,1.9306,0
2025-05-16 07:00:00,0.12775,291.202,25.229,2.2509,0
2025-05-16 08:00:00,0.14088,324.199,29.342,2.4854,0
2025-05-16 09:00:00,0.11662,303.269,29.761,2.189,0
2025-05-16 10:00:00,0.09502,274.248,31.871,2.0174,0
2025-05-16 11:00:00,0.08703,250.421,31.037,1.7631,0
2025-05-16 12:00:00,0.07386,227.341,29.609,1.6014,0
2025-05-16 13:00:00,0.08227,232.055,32.25,1.609,0
2025-05-16 14:00:00,0.08668,227.054,30.047,1.6041,0
2025-05-16 15:00:00,0.08905,243.598,29.949,1.7438,0
2025-05-16 16:00:00,0.12674,256.754,27.519,1.9933,0
2025-05-16 17:00:00,0.114,304.24,28.822,2.331,0
2025-05-16 18:00:00,0.1467,311.762,24.244,2.2331,0
2025-05-16 19:00:00,0.11014,301.971,23.338,2.1373,0
2025-05-16 20:00:00,0.10752,253.703,22.425,1.8238,0
2025-05-16 21:00:00,0.10691,221.346,19.742,1.5283,0
2025-05-16 22:00:00,0.09891,206.1,20.496,1.3265,0
2025-05-16 23:00:00,0.0777,207.833,21.434,1.4265,0
2025-05-17 00:00:00,0.08866,192.435,18.588,1.4072,0
2025-05-17 01:00:00,0.08707,200.894,19.855,1.3757,0
2025-05-17 02:00:00,0.07564,179.269,16.681,1.3416,0
2025-05-17 03:00:00,0.09014,190.054,20.887,1.4498,0
2025-05-17 04:00:00,0.10769,193.786,21.801,1.5883,0
2025-05-17 05:00:00,0.09837,230.561,22.642,1.5835,0
2025-05-17 06:00:00,0.11344,269.288,26.475,1.8247,0
2025-05-17 07:00:00,0.1307,306.311,26.338,2.1889,0
2025-05-17 08:00:00,0.11247,316.86,27.964,2.5001,0
2025-05-17 09:00:00,0.12815,303.069,28.967,2.1427,0
2025-05-17 10:00:00,0.09444,267.878,28.073,1.9944,0
2025-05-17 11:00:00,0.08565,249.18,29.614,1.8145,0
2025-05-17 12:00:00,0.1114,240.028,32.33,1.4462,0
2025-05-17 13:00:00,0.08045,222.036,28.44,1.5755,0
2025-05-17 14:00:00,0.07657,225.81,29.453,1.6405,0
2025-05-17 15:00:00,0.10655,247.114,28.94,1.6904,0
2025-05-17 16:00:00,0.09527,271.682,30.269,1.9236,0
2025-05-17 17:00:00,0.11726,301.344,27.652,2.1686,0
2025-05-17 18:00:00,0.14499,312.893,24.508,2.2713,0
2025-05-17 19:00:00,0.12314,292.645,25.189,2.1547,0
2025-05-17 20:00:00,0.0879,253.304,21.288,1.8013,0
2025-05-17 21:00:00,0.09924,218.098,22.145,1.582,0
2025-05-17 22:00:00,0.08058,206.389,18.35,1.5189,0
2025-05-17 23:00:00,0.10122,202.542,20.669,1.3159,0
2025-05-18 00:00:00,0.07473,201.774,18.568,1.2286,0
2025-05-18 01:00:00,0.09463,182.31,18.026,1.4572,0
2025-05-18 02:00:00,0.10343,207.036,19.599,1.3707,0
2025-05-18 03:00:00,0.07253,190.846,21.146,1.3892,0
2025-05-18 04:00:00,0.08302,199.585,21.462,1.4614,0
2025-05-18 05:00:00,0.09737,225.325,24.168,1.6567,0
2025-05-18 06:00:00,0.09636,268.643,24.356,1.8447,0
2025-05-18 07:00:00,0.12587,304.415,27.353,2.2518,0
2025-05-18 08:00:00,0.1273,320.769,28.587,2.2818,0
2025-05-18 09:00:00,0.11969,302.238,29.225,2.2153,0
2025-05-18 10:00:00,0.10723,263.813,29.722,1.7899,0
2025-05-18 11:00:00,0.09358,250.294,31.033,1.8369,0
2025-05-18 12:00:00,0.08742,233.368,31.716,1.6121,0
2025-05-18 13:00:00,0.0763,235.647,33.326,1.6695,0
2025-05-18 14:00:00,0.07879,230.249,31.379,1.6593,0
2025-05-18 15:00:00,0.0913,226.462,30.47,1.7787,0
2025-05-18 16:00:00,0.10611,268.884,31.762,1.9971,0
2025-05-18 17:00:00,0.11736,305.588,27.228,2.2405,0
2025-05-18 18:00:00,0.13389,313.82,25.637,2.2377,0
2025-05-18 19:00:00,0.10085,293.397,24.348,2.0726,0
2025-05-18 20:00:00,0.09788,246.804,20.845,1.8259,0
2025-05-18 21:00:00,0.08935,226.573,20.281,1.5273,0
2025-05-18 22:00:00,0.07506,204.871,19.252,1.5512,0
2025-05-18 23:00:00,0.10229,200.96,20.037,1.4336,0
2025-05-19 00:00:00,0.08223,189.721,18.724,1.3136,0
2025-05-19 01:00:00,0.08413,195.825,19.303,1.3581,0
2025-05-19 02:00:00,0.07632,190.628,21.042,1.4183,0
2025-05-19 03:00:00,0.08255,200.72,21.726,1.4235,0
2025-05-19 04:00:00,0.07075,192.188,21.739,1.4962,0
2025-05-19 05:00:00,0.09067,216.299,22.576,1.6216,0
2025-05-19 06:00:00,0.0954,262.935,26.295,1.8044,0
2025-05-19 07:00:00,0.1193,317.441,27.414,2.0402,0
2025-05-19 08:00:00,0.09928,306.007,26.005,2.2902,0
2025-05-19 09:00:00,0.1091,298.638,28.8,2.2779,0
2025-05-19 10:00:00,0.12421,274.64,30.328,1.9472,0
2025-05-19 11:00:00,0.10269,255.437,31.663,1.8515,0
2025-05-19 12:00:00,0.10128,230.437,32.025,1.6271,0
2025-05-19 13:00:00,0.10014,227.007,31.069,1.6907,0
2025-05-19 14:00:00,0.09353,224.692,30.831,1.7051,0
2025-05-19 15:00:00,0.08729,236.695,29.252,1.8006,0
2025-05-19 16:00:00,0.0942,267.105,27.124,1.8319,0
2025-05-19 17:00:00,0.13639,296.632,26.172,2.195,0
2025-05-19 18:00:00,0.13077,318.952,24.956,2.4022,0
2025-05-19 19:00:00,0.15256,284.993,23.338,2.1729,0
2025-05-19 20:00:00,0.10226,256.296,19.67,1.8607,0
2025-05-19 21:00:00,0.11638,220.982,20.213,1.4696,0
2025-05-19 22:00:00,0.08345,202.005,19.804,1.5989,0
2025-05-19 23:00:00,0.09878,185.496,18.8,1.3217,0
2025-05-20 00:00:00,0.10236,187.198,18.512,1.2081,0
2025-05-20 01:00:00,0.06974,202.578,19.598,1.3561,0
2025-05-20 02:00:00,0.0763,191.681,18.317,1.171,0
2025-05-20 03:00:00,0.07035,196.629,18.611,1.2954,0
2025-05-20 04:00:00,0.07058,201.346,21.39,1.6739,0
2025-05-20 05:00:00,0.10072,228.884,24.172,1.6096,0
2025-05-20 06:00:00,0.10428,257.765,26.833,1.8095,0
2025-05-20 07:00:00,0.12326,303.548,27.299,2.2126,0
2025-05-20 08:00:00,0.13667,319.12,26.046,2.2489,0
2025-05-20 09:00:00,0.10034,307.964,28.772,2.3018,0
2025-05-20 10:00:00,0.12209,267.885,30.312,1.9048,0
2025-05-20 11:00:00,0.08853,240.991,30.816,1.7616,0
2025-05-20 12:00:00,0.09184,231.25,31.455,1.5305,0
2025-05-20 13:00:00,0.09094,218.236,29.503,1.7665,0
2025-05-20 14:00:00,0.1019,223.42,30.082,1.642,0
2025-05-20 15:00:00,0.09147,251.815,29.555,1.7093,0
2025-05-20 16:00:00,0.08116,264.423,28.799,1.9298,0
2025-05-20 17:00:00,0.12332,305.43,25.394,2.1377,0
2025-05-20 18:00:00,0.13241,306.498,24.394,2.235,0
2025-05-20 19:00:00,0.11022,291.57,20.01,2.0381,0
2025-05-20 20:00:00,0.10841,258.128,21.062,1.9715,0
2025-05-20 21:00:00,0.08838,217.101,19.936,1.5323,0
2025-05-20 22:00:00,0.06922,193.014,18.388,1.2538,0
2025-05-20 23:00:00,0.0908,184.395,19.211,1.2979,0
2025-05-21 00:00:00,0.07524,189.6,18.614,1.4434,0
2025-05-21 01:00:00,0.07714,191.353,16.174,1.3127,0
2025-05-21 02:00:00,0.07657,189.462,19.743,1.3775,0
2025-05-21 03:00:00,0.09757,197.037,19.324,1.4865,0
2025-05-21 04:00:00,0.08484,199.599,22.263,1.4201,0
2025-05-21 05:00:00,0.09366,222.233,21.59,1.6519,0
2025-05-21 06:00:00,0.10136,254.672,24.717,1.8386,0
2025-05-21 07:00:00,0.12819,299.529,25.894,2.2355,0
2025-05-21 08:00:00,0.14619,318.087,28.044,2.3194,0
2025-05-21 09:00:00,0.13041,299.531,29.073,2.2178,0
2025-05-21 10:00:00,0.11489,267.797,29.571,2.0305,0
2025-05-21 11:00:00,0.1,232.852,28.633,1.767,0
2025-05-21 12:00:00,0.06889,214.795,28.908,1.5708,0
2025-05-21 13:00:00,0.07297,226.574,29.776,1.5249,0
2025-05-21 14:00:00,0.08299,222.531,29.867,1.7264,0
2025-05-21 15:00:00,0.08401,224.321,28.193,1.7477,0
2025-05-21 16:00:00,0.09387,265.617,28.431,1.9165,0
2025-05-21 17:00:00,0.10017,305.495,25.898,2.1373,0
2025-05-21 18:00:00,0.11384,307.029,23.523,2.3648,0
2025-05-21 19:00:00,0.11955,302.474,22.794,2.1522,0
2025-05-21 20:00:00,0.10581,250.608,21.952,1.8375,0
2025-05-21 21:00:00,0.08319,225.057,20.828,1.599,0
2025-05-21 22:00:00,0.08628,213.575,21.739,1.5015,0
2025-05-21 23:00:00,0.07754,196.549,18.082,1.3697,0
2025-05-22 00:00:00,0.09509,184.729,18.463,1.4633,0
2025-05-22 01:00:00,0.08007,189.037,19.267,1.48,0
2025-05-22 02:00:00,0.09047,202.075,19.327,1.4245,0
2025-05-22 03:00:00,0.08518,192.434,19.708,1.5086,0
2025-05-22 04:00:00,0.06851,208.912,19.692,1.4444,0
2025-05-22 05:00:00,0.09162,222.726,22.386,1.6684,0
2025-05-22 06:00:00,0.09182,259.35,23.263,1.9506,0
2025-05-22 07:00:00,0.12133,287.772,24.033,2.2431,0
2025-05-22 08:00:00,0.12106,314.404,26.597,2.4022,0
2025-05-22 09:00:00,0.12721,298.197,27.538,2.2646,0
2025-05-22 10:00:00,0.09054,274.947,30.448,2.1346,0
2025-05-22 11:00:00,0.0929,244.132,31.068,1.7005,0
2025-05-22 12:00:00,0.09232,226.628,29.467,1.58,0
2025-05-22 13:00:00,0.09438,217.679,30.035,1.5494,0
2025-05-22 14:00:00,0.07628,214.178,27.518,1.5338,0
2025-05-22 15:00:00,0.09294,238.647,28.201,1.5416,0
2025-05-22 16:00:00,0.10885,262.338,28.03,2.0517,0
2025-05-22 17:00:00,0.1412,308.989,27.094,2.1254,0
2025-05-22 18:00:00,0.11222,311.274,23.696,2.299,0
2025-05-22 19:00:00,0.1117,294.611,24.261,2.0512,0
2025-05-22 20:00:00,0.1403,253.861,19.733,1.8669,0
2025-05-22 21:00:00,0.08943,217.345,18.812,1.4968,0
2025-05-22 22:00:00,0.06264,194.191,20.207,1.3606,0
2025-05-22 23:00:00,0.07575,193.105,20.761,1.43,0
2025-05-23 00:00:00,0.04877,200.475,19.013,1.3192,0
2025-05-23 01:00:00,0.0849,193.745,18.577,1.323,0
2025-05-23 02:00:00,0.09184,179.218,16.59,1.3547,0
2025-05-23 03:00:00,0.0718,195.264,17.751,1.4333,0
2025-05-23 04:00:00,0.07969,203.658,21.576,1.4065,0
2025-05-23 05:00:00,0.10379,220.171,22.438,1.5347,0
2025-05-23 06:00:00,0.08564,251.276,23.094,1.8696,0
2025-05-23 07:00:00,0.10677,,26.052,2.235,0
2025-05-23 08:00:00,0.12726,308.28,27.559,2.4604,0
2025-05-23 09:00:00,0.1136,303.168,29.796,2.1623,0
2025-05-23 10:00:00,0.10312,272.912,29.781,1.9426,0
2025-05-23 11:00:00,0.07756,254.348,31.69,1.8471,0
2025-05-23 12:00:00,0.08803,229.198,30.43,1.7647,0
2025-05-23 13:00:00,0.0817,215.636,30.078,1.4878,0
2025-05-23 14:00:00,0.09204,236.025,30.894,1.5548,0
2025-05-23 15:00:00,0.09513,227.925,27.489,1.7205,0
2025-05-23 16:00:00,0.10913,275.919,30.798,1.937,0
2025-05-23 17:00:00,0.10528,304.037,26.424,2.1367,0
2025-05-23 18:00:00,0.13591,309.156,24.878,2.3227,0
2025-05-23 19:00:00,0.11866,299.151,23.498,2.2775,0
2025-05-23 20:00:00,0.10464,256.279,23.673,1.7716,0
2025-05-23 21:00:00,0.10529,226.84,21.129,1.7142,0
2025-05-23 22:00:00,0.0767,186.993,17.298,1.3619,0
2025-05-23 23:00:00,0.09896,200.534,20.309,1.4353,0
2025-05-24 00:00:00,0.09933,189.275,17.879,1.4855,0
2025-05-24 01:00:00,0.09105,200.232,18.621,1.3956,0
2025-05-24 02:00:00,0.07035,191.072,17.556,,0
2025-05-24 03:00:00,0.05651,206.79,20.676,1.4706,0
2025-05-24 04:00:00,0.09828,207.812,20.506,1.4421,0
2025-05-24 05:00:00,0.09405,225.528,22.855,1.662,0
2025-05-24 06:00:00,0.0977,264.663,23.947,1.8641,0
2025-05-24 07:00:00,0.13671,309.501,28.151,2.2922,0
2025-05-24 08:00:00,0.11966,327.331,29.666,2.2635,0
2025-05-24 09:00:00,0.11754,291.897,28.586,2.1488,0
2025-05-24 10:00:00,0.11294,265.833,29.561,1.852,0
2025-05-24 11:00:00,0.07936,248.867,29.635,1.7177,0
2025-05-24 12:00:00,0.08414,220.827,31.615,1.5023,0
2025-05-24 13:00:00,0.09656,225.189,29.688,1.506,0
2025-05-24 14:00:00,0.08799,227.065,28.978,1.4965,0
2025-05-24 15:00:00,0.10769,236.354,29.705,1.8416,0
2025-05-24 16:00:00,0.12025,253.628,26.642,1.8417,0
2025-05-24 17:00:00,0.12272,296.377,25.795,2.0851,0
2025-05-24 18:00:00,0.10196,321.687,22.39,2.2857,0
2025-05-24 19:00:00,0.10936,289.958,,2.2897,0
2025-05-24 20:00:00,0.1158,254.479,23.617,1.8662,0
2025-05-24 21:00:00,0.07411,216.225,20.91,1.588,0
2025-05-24 22:00:00,0.08141,212.769,20.846,1.5643,0
2025-05-24 23:00:00,0.08681,191.118,17.477,1.4354,0
2025-05-25 00:00:00,0.09964,189.164,18.436,1.4006,0
2025-05-25 01:00:00,0.07511,198.885,17.225,1.302,0
2025-05-25 02:00:00,0.0744,197.18,18.683,1.4088,0
2025-05-25 03:00:00,0.08211,194.116,20.837,1.3067,0
2025-05-25 04:00:00,0.08955,199.04,21.275,1.4176,0
2025-05-25 05:00:00,0.09086,229.147,20.905,1.7055,0
2025-05-25 06:00:00,0.11924,257.157,22.575,1.9641,0
2025-05-25 07:00:00,0.11304,,24.048,2.1968,0
2025-05-25 08:00:00,0.13144,309.761,27.743,2.1918,0
2025-05-25 09:00:00,0.12797,303.755,30.872,2.1675,0
2025-05-25 10:00:00,0.10184,267.281,30.984,1.9317,0
2025-05-25 11:00:00,0.1028,224.166,27.673,1.679,0
2025-05-25 12:00:00,0.08724,222.277,31.858,1.5283,0
2025-05-25 13:00:00,0.09295,217.286,31.072,1.5624,0
2025-05-25 14:00:00,0.08778,216.935,27.495,1.7043,0
2025-05-25 15:00:00,0.09724,247.353,28.032,1.7302,0
2025-05-25 16:00:00,0.09906,267.832,28.467,1.9658,0
2025-05-25 17:00:00,0.11506,299.984,26.366,2.1151,0
2025-05-25 18:00:00,0.14469,312.678,22.582,2.1376,0
2025-05-25 19:00:00,0.13026,293.195,23.333,2.0528,0
2025-05-25 20:00:00,0.09437,251.084,18.588,1.6657,0
2025-05-25 21:00:00,0.09488,221.232,19.643,1.5781,0
2025-05-25 22:00:00,0.05685,205.116,20.322,1.4839,0
2025-05-25 23:00:00,0.07586,211.07,18.379,1.3015,0
2025-05-26 00:00:00,0.09353,196.246,17.418,1.3631,0
2025-05-26 01:00:00,0.08051,188.245,19.288,1.4971,0
2025-05-26 02:00:00,0.08353,198.668,,1.5485,0
2025-05-26 03:00:00,0.04655,195.95,21.346,1.4848,0
2025-05-26 04:00:00,0.08063,210.719,22.065,1.4654,0
2025-05-26 05:00:00,0.09677,219.945,23.761,1.6929,0
2025-05-26 06:00:00,0.11223,255.283,24.896,2.0029,0
2025-05-26 07:00:00,0.13418,302.048,25.888,2.0288,0
2025-05-26 08:00:00,0.12748,325.146,27.124,2.4554,0
2025-05-26 09:00:00,0.12064,307.382,27.974,2.1771,0
2025-05-26 10:00:00,0.09066,273.067,27.758,1.8949,0
2025-05-26 11:00:00,0.09027,240.769,28.665,1.6793,0
2025-05-26 12:00:00,0.07032,225.33,29.678,1.6212,0
2025-05-26 13:00:00,0.06131,217.74,30.102,1.4787,0
2025-05-26 14:00:00,0.07243,231.827,30.941,1.5918,0
2025-05-26 15:00:00,0.11083,243.716,28.209,1.7428,0
2025-05-26 16:00:00,0.1034,268.536,28.22,1.9621,0
2025-05-26 17:00:00,0.12527,301.334,26.864,2.2345,0
2025-05-26 18:00:00,0.12384,321.599,23.739,2.2602,0
2025-05-26 19:00:00,0.10114,294.169,23.177,2.2042,0
2025-05-26 20:00:00,0.11788,253.624,20.724,1.9166,0
2025-05-26 21:00:00,0.19626,383.32,21.36,2.4564,3
2025-05-26 22:00:00,0.21275,325.546,19.583,2.5869,3
2025-05-26 23:00:00,0.22447,340.088,16.792,2.6057,3
2025-05-27 00:00:00,0.16125,324.481,18.072,2.529,3
2025-05-27 01:00:00,0.15932,321.284,20.06,2.5368,3
2025-05-27 02:00:00,0.22862,414.267,18.464,2.2795,3
2025-05-27 03:00:00,0.20332,354.177,20.172,2.8629,3
2025-05-27 04:00:00,0.19084,367.679,21.533,2.1001,3
2025-05-27 05:00:00,0.19407,384.619,21.081,2.649,3
2025-05-27 06:00:00,0.22715,416.639,24.491,2.8286,3
2025-05-27 07:00:00,0.17939,442.352,23.758,3.0858,3
2025-05-27 08:00:00,0.22817,466.154,26.127,,3
2025-05-27 09:00:00,0.23229,476.947,29.411,3.1355,3
2025-05-27 10:00:00,0.21385,466.477,29.502,2.8381,3
2025-05-27 11:00:00,0.18942,423.912,29.308,2.5501,3
2025-05-27 12:00:00,0.25612,350.053,30.414,3.0314,3
2025-05-27 13:00:00,0.18639,407.88,29.601,2.6068,3
2025-05-27 14:00:00,0.20623,397.453,29.089,2.4893,3
2025-05-27 15:00:00,0.18954,391.13,28.909,2.6754,3
2025-05-27 16:00:00,0.19677,428.754,26.005,3.1184,3
2025-05-27 17:00:00,0.22762,470.963,25.479,2.89,3
2025-05-27 18:00:00,0.27011,477.469,23.503,3.0964,3
2025-05-27 19:00:00,0.24721,455.748,20.422,2.5828,3
2025-05-27 20:00:00,0.1846,396.109,19.773,2.8292,3
2025-05-27 21:00:00,0.21844,439.802,21.517,2.751,3
2025-05-27 22:00:00,0.18637,321.217,19.143,2.2541,3
2025-05-27 23:00:00,0.19343,367.218,16.494,2.5493,3
2025-05-28 00:00:00,0.20932,353.82,15.889,2.1026,3
2025-05-28 01:00:00,0.22533,368.355,17.808,2.1742,3
2025-05-28 02:00:00,0.19865,341.91,20.415,2.3607,3
2025-05-28 03:00:00,0.19168,382.213,19.271,2.6421,3
2025-05-28 04:00:00,0.17907,373.846,22.306,2.3174,3
2025-05-28 05:00:00,0.17831,359.598,22.607,2.4237,3
2025-05-28 06:00:00,0.23726,387.962,24.303,2.922,3
2025-05-28 07:00:00,0.24783,469.779,23.688,3.1972,3
2025-05-28 08:00:00,0.25771,441.383,27.863,3.3669,3
2025-05-28 09:00:00,0.24214,501.983,27.578,3.1919,3
2025-05-28 10:00:00,0.21398,453.829,29.97,2.6559,3
2025-05-28 11:00:00,0.2238,452.895,28.556,3.0081,3
2025-05-28 12:00:00,0.19396,438.853,29.95,2.4169,3
